,0
252834,Q89KR6
206077,Q600J7
37403,Q9L4P4
27808,Q86AF3
24958,Q52664
290424,Q13F13
307326,A3DDH7
130389,Q21XI0
65665,Q9SX83
188688,B9JUH7
234260,Q2FKE3
201886,B4EWB0
310976,Q5UPV5
161417,Q5E4Y6
52531,A2SKV9
24866,Q0UQV6
272845,P70399
14492,Q46GS3
253257,Q9HUB4
272143,P00440
165717,Q057W6
275683,P9WFE4
252675,Q49Y08
269344,B6DCL3
92539,Q8TBA6
130425,C4L7X7
167001,P08937
112844,B9M5B4
268611,B8CUG6
254919,Q3J281
271237,A1JKJ4
28105,C0M756
246633,Q64761
293293,Q971K8
295320,Q65G19
25045,Q9VYY4
279134,P0DKN0
217529,Q1MQJ3
198196,Q03ZG8
206840,Q3Z8G5
113772,Q24V96
120134,Q72DM9
64792,Q9BV94
234310,Q2S925
52837,A7HVV0
6081,P12691
48945,Q04935
193388,Q12FU8
91605,Q8AYW1
305495,Q9Y7M1
25701,Q05704
171908,Q78EH2
278383,O46375
70486,B6EGH3
274530,Q6CSG8
183356,Q69LA1
44235,Q2GBJ9
280160,A8LL26
213116,Q110B8
259954,Q8TM19
159652,Q9I0J1
286484,Q8TZ82
23973,P36062
51320,Q556L8
303225,Q2GBA6
163770,P84274
21450,Q9WWU5
193683,Q2NF51
265574,O81086
243437,P57005
152388,Q39S70
318152,Q9NPA5
265156,A1UEV1
300888,Q2NS87
158476,Q0GKD5
312066,O35009
103570,Q4A044
166683,A0QYS8
165235,A6MEY4
60750,Q04089
63440,Q1HVI8
12291,P47518
201056,B1VG72
265260,E7EYQ9
213663,B7IDU7
49713,B4N8G7
16192,A8AAB6
274785,B1I3Z6
285442,P57081
72637,A8GD62
20943,B6YR07
50000,P51265
142777,B8GYX9
216328,A9BCP7
113319,P85000
268031,A6QQU6
251933,Q5FH54
38458,A8XP79
160962,P38181
153289,Q9BR09
165514,P41299
211822,A6WGN3
221826,Q14JR9
93349,Q6LMV1
273031,A8B4Q0
173220,Q9XF67
30592,Q8CFG6
30521,A0A0U1LSP7
195486,Q479W5
217419,A7HM26
70025,Q3T0L2
242555,P77994
184456,B1YJ02
104603,B7FA90
307475,Q8TWQ5
196782,P48685
127459,B0TZA7
89088,Q2YB47
122947,A5DTF4
115613,Q62929
61542,Q4J978
232023,B5XXN5
251502,B9KD44
64075,P9WNP3
9656,Q9SUS3
294024,Q6D076
115236,Q5NEQ9
51539,Q54HG2
54208,Q5P1G6
221221,Q9Z5X0
226288,Q1XDN8
16928,P36577
159728,Q82S07
27367,Q1LS75
7364,P24005
190195,O96798
172090,Q74G02
111802,Q3J2K8
200418,Q11CR1
82685,A9WJ10
11173,Q8W3P8
224452,B3GZF1
124256,P0ACV1
114979,Q32KU4
232726,Q5GTH5
121227,P26283
297712,Q73Y81
126218,Q6BF87
202120,A0LV71
288288,P27088
282834,O94259
301527,Q7VJB1
73811,O49213
168720,O25773
73456,Q8ABI8
66400,C5D9C1
104419,Q2RGV6
236499,Q2RFJ0
146580,A7MNR0
163289,Q10489
275978,Q4J8L7
103189,B1KCX1
278571,Q80U87
60532,Q9R0T3
307617,A0A023PZE6
49610,B1MC66
255607,Q03GB7
187040,O13830
202276,Q6AP80
318142,P46335
158667,Q3AWE9
131172,Q07923
56942,Q2V2W2
116492,Q1QN09
153085,Q76I89
53238,Q98KB6
126356,Q8E9N3
220983,O55748
196261,Q02XM9
220875,Q9Y6G3
66569,Q9DC58
176428,Q3ECH5
155708,A5EUT7
305615,O94336
21102,P06291
28126,P0CY28
37916,Q2INJ4
61334,A0Q1A0
12610,A6M255
206152,Q2JT18
171051,Q57LS3
178368,Q9D3P8
13492,A7Z612
261045,Q55CT8
178182,Q8L5W7
217800,A8Z6F7
25731,P42982
246477,Q48AG4
61486,Q60030
275080,Q3LX99
68800,Q803P1
157839,Q4UQT7
191866,A3PAH7
19085,P46024
217114,Q19VB6
215708,Q04EH0
271800,Q4JV03
184050,Q4KJ87
163619,P52677
179761,A5CXP4
161451,Q8Y015
281364,Q66623
123243,P0C727
276464,A6VTV7
6778,P63491
89573,A0MZA0
122862,P32350
83244,Q49WI7
219209,Q60AW8
165778,Q02199
189286,P28062
284230,Q9URZ8
79729,Q5RF65
15404,Q7U8X0
34114,Q9D424
264847,Q0ZUL9
19387,Q1RGZ3
42696,Q9VA73
294469,O83628
208716,Q049G3
45529,O74471
227847,B2I8H5
146911,Q31GZ1
273152,C6DC08
81164,P0A4V9
67464,Q2SSA7
67576,A4RM69
73666,Q9NYY8
179282,F8J2D3
60669,A4X487
34144,Q19319
122792,Q556Y7
130546,E1C2V1
61509,Q3IRN3
109544,Q5WN60
194085,C1DRE9
115770,P80887
186262,A9XLE2
156593,Q3LZX6
86314,Q5JH71
156347,Q43966
26071,P34524
102027,P28613
176145,Q982Z9
271174,Q89L21
152981,Q7SGW5
166844,F4JNU8
121487,Q254L6
281877,P00987
63059,Q3AF07
298999,P75130
249560,Q8D375
1721,Q2EMW0
47883,A9L0Q8
310320,A1WS32
260096,B2S3F1
65157,B5YGE0
209404,B8ISA3
121373,P12033
73497,Q7ZUP1
291538,Q84H41
32214,Q57706
16150,Q3AWR0
12052,A0JMH0
131255,Q215C1
145329,Q91ZC1
83523,Q758L0
94917,A8MGL7
304259,Q65K35
207171,A6UWW0
276522,Q9XHZ3
245171,Q9QZS8
282199,Q8RXL8
290161,Q876L8
6800,Q9D4H4
297755,Q5WG05
216271,A9FGD2
147158,B1I1G4
97207,P31588
151122,P55952
164965,Q8NRC3
243023,P84187
64665,P50239
178568,P80024
50827,Q75DC6
191046,A4XM00
280340,A2VD82
195502,Q6ZP01
101354,Q3J0F7
311403,P64589
154935,A5F7R1
242227,B6VQA5
244498,Q9TYT3
96628,Q46ZT8
234679,Q7P1U1
49049,P10610
263461,P48822
225910,C5C5S5
4876,A3BXL8
315876,P38690
85579,A2SF93
29393,O26249
47836,Q57E96
64587,C4L968
161998,Q06R75
163597,P39952
162166,Q8W9G2
80508,O94261
228018,B3P8M3
65453,Q642P2
264106,Q49Z39
157811,C7P544
248512,P98068
106794,Q7W8V0
29266,Q46897
192977,Q3AUF2
206761,B0TH69
264782,A8GLX9
20445,Q8KGF0
4284,B8FRS2
71097,A9MHM3
194295,B5Y926
172017,O74975
280061,P86726
74693,Q9FMT5
229667,A9IK34
64109,Q9XJ56
59622,P56387
102035,P0A0V6
293687,P9WFD0
295908,A8EXJ2
169959,Q5ZHN9
187437,Q6L181
97536,P06174
75680,Q494R0
65001,P64033
76191,A5EMT7
65640,Q2NQS5
255610,Q189B8
78197,Q6CN57
50551,P80221
55200,Q8K994
81354,Q54RQ3
44275,O74990
80850,F1NUK7
59109,B1AIB0
289878,A8E283
63877,P31791
118937,P0C0M8
57862,Q9P2K9
130635,Q924S5
82694,B8HXS0
211899,P27659
153197,Q0I1R5
6676,Q9SA35
90197,Q12647
214855,O17307
200722,O69460
285035,A4VUQ8
159890,Q1GHD0
29248,Q0RE94
147400,P0AF19
32919,Q6BIF0
243010,O35423
294378,Q57997
222569,Q9EPQ2
155559,P15689
47399,B6EJT2
266017,Q8NE00
151105,O13947
248099,Q1H0X9
291242,Q8AB57
256616,P50232
86372,Q9KNH7
181061,Q5F433
306844,Q5UP07
63345,Q5E9Y5
209914,Q488Z8
135560,Q2NTB4
641,Q5WFM5
96878,A4G8D5
3948,C8V3W6
299831,A6WZS8
108028,Q9XSQ7
57899,Q8TBM8
89008,P13290
111387,A8AB39
161384,Q5C9Z4
94668,Q5Z0W8
134812,A6TDX1
72812,O75354
141999,Q9T0I8
242684,Q3V0X1
244094,Q9P7A0
138743,Q6BKZ4
75348,Q7T3D1
241881,O65198
275593,Q1LPT2
154520,Q21PN1
299849,B2VEL5
7509,A3DH20
137597,Q9H1L0
216205,C4L7T3
189707,B1YK87
304670,P30118
184028,B7VTF8
130174,Q8FHE5
46854,B4RRA8
110397,A5EXT4
73487,Q8DSN0
25401,P22236
139415,A1VIB1
17776,A2SC66
119305,A9WST7
214103,Q03GB1
42160,C5CAX2
35119,Q564K3
219213,Q9JYE5
5356,Q6FPF3
290428,Q54UR0
38848,Q1GZ11
50309,Q9SVL6
292339,B8HNM1
318153,Q8BFR6
9135,P43467
48059,P06834
88141,Q6UDF8
174340,O14031
241490,Q553E9
5412,P96618
104413,P60837
29189,Q9CKV0
81374,Q5XZD9
69417,Q9VGC7
193592,P43264
269712,Q9SQU1
313684,Q9P7W7
64121,P55340
160016,Q6CE60
210877,C5C0H6
257470,A5EXS3
182970,P01236
16109,Q48433
293307,Q49XK0
78409,Q9BWH2
11216,Q4V832
226034,Q0ABH9
123106,P56933
26975,Q14444
69031,C0MA50
23255,P26175
197549,Q8X897
194801,Q09870
102382,Q3AQF4
233828,A7TRU5
171398,P0DJZ8
232767,P82912
131533,C4K437
174762,Q7NLN8
190306,Q47A37
237102,Q88VY7
13459,A1JPN1
89879,P0CW10
259193,Q8K941
17528,B2FHY8
159681,A6H1Q0
126859,Q38WG4
272420,Q5V138
10903,B1MJX0
106170,Q24537
138308,Q9HST4
28219,O14867
6523,Q00623
15701,Q65S78
41909,P11948
7066,Q9Y711
86334,B8FY55
181863,Q0P427
166761,O14284
114391,B5R1S3
207989,Q85AT7
218563,Q975I2
304581,P77971
265401,P04786
94866,B7VKR3
133127,O06926
80417,O00358
197231,A9WR32
253933,A8Z6P6
212211,A7MSX5
91465,P14323
24523,P23117
221854,Q9GGE2
220188,Q82ZG1
67004,Q6APZ9
73374,Q6P1G6
71491,Q6AJF8
213172,A8F9A3
88023,C3LUU8
233770,Q04V89
62034,Q9AXR0
315119,O35030
159001,Q09FR3
17129,Q7SYE0
12284,Q6F1J0
254523,Q11KJ9
37880,A9WFA3
217643,P00648
144737,Q54NM8
174069,Q03297
36031,A5E7J0
297898,A4IRQ2
156540,Q9FJH8
25198,P33151
187768,Q5I138
18931,Q2ST35
300346,Q057N0
73696,Q9M0M7
104013,P45994
277700,Q9C8X7
14591,B1YB49
146185,A4Y199
304844,P64476
1868,P80958
83812,Q9LIR3
306720,P40677
254020,B1HSY5
93528,A1R4G1
264130,Q4G387
74324,Q9BRX8
112893,O67820
1444,Q8E7I7
214717,Q1WSS9
67317,B6YVN3
197008,Q4JYF5
133647,P23334
147647,Q0ATD8
203182,Q49ZF2
164970,O61199
32009,P25917
35585,Q28DW0
225772,A6LHM7
112341,Q4V847
233187,Q5YMS1
220363,Q58539
11409,D3R4I7
42374,A4TE51
40212,Q9UT49
215823,Q9YFM1
215856,Q2YAZ6
152990,O35975
217715,Q8UHG2
194388,Q59102
173381,Q9SZE7
186114,A4XKZ4
226710,A8Z621
261928,B4S298
165684,A8GM77
204165,Q1WSA1
294176,O66783
65740,Q5GTA4
276807,Q9SUC9
125072,Q0KFE7
44760,P12111
157162,P96688
129472,A4FWY5
256356,B4S277
18089,Q2NSV8
298471,Q83FK2
55278,A4KDP0
182967,P01239
57624,B0TWF7
201678,P37784
183144,Q00451
189999,P54617
60281,Q8X225
180185,O35385
131034,A4R3M4
265418,O27089
97954,P0C746
2539,P01381
228858,A8MLG7
235055,P60122
76241,Q5BCH7
124975,A0R5T3
209122,Q2W4R9
192764,B4G653
116596,P00996
153536,B7UMD5
198710,Q8TXT2
23341,Q07944
12070,A8GI73
73767,Q75N90
153586,Q8U3X9
122790,P51782
142561,A6NI15
111602,A9MHJ3
137724,A0A0K8P8E7
48861,A9HKR2
1506,Q2IX87
227458,O27474
294763,Q12F57
51605,Q9SSB8
296776,A7Z4L7
318043,Q2NTI7
153871,Q64968
282562,P11210
268509,Q3JER8
175625,P80563
132530,Q43497
48477,Q27450
174497,Q1IXA5
196958,Q5QUB8
43828,Q7YXU4
237560,C3K7C1
105798,Q942D6
58938,Q5L6D8
212997,B1XV12
280065,P35456
157883,Q3ZBI5
306723,O74947
126750,B4KF66
133355,Q7MSJ8
186604,Q6NFV9
117370,B0VD12
119552,A4W6F2
289445,Q3JY95
256776,Q9UUB7
294273,Q88C97
53319,Q5RDL2
43572,P9WP88
208114,A8Z5T7
305511,A8MXQ7
28254,Q7XH85
121736,Q76KX0
21858,P15905
69804,Q96VP4
46979,P94690
17489,A6BM09
203077,Q2N9C1
202191,O98451
111450,Q6BYD9
23476,P14002
128478,O24313
245657,Q3J799
989,P0CK28
237105,P47455
42664,Q5I2P0
124468,Q9GV45
232783,Q3ZC04
697,P97718
41251,Q64NW2
2045,Q4LEZ3
119449,Q97I08
209976,Q7CNP4
216335,Q16AF4
20028,Q3IQG6
96175,P01997
89863,Q5KWZ6
274202,Q12P55
252153,A4YHL0
73135,Q6AEC6
16648,Q495Z4
115210,Q4WSM6
91392,Q2IZ89
201109,B7J3M4
63773,P40540
27752,P06610
95886,Q5J316
89378,Q5HPP1
215475,A1B9E9
146332,Q4QJS0
216354,Q03EB7
201465,P78563
246620,B3H5E1
150782,Q7ZVR6
21230,Q20EW9
23534,A2Z6Z0
291425,Q54BI5
235536,Q5L3P4
26048,Q8GZ26
214283,Q3AG23
253129,Q64302
61737,B3R2C2
140685,Q10238
272455,Q2LUD8
266691,Q89KU3
13580,Q75CE0
259569,P10600
23848,Q89X73
88173,P07646
43889,Q44262
261987,A7I2I6
74625,P14465
121774,P04180
65128,Q3A396
64711,P9WNR2
17883,Q46J58
142640,B7I415
66892,Q67JX3
174945,Q8VYI2
139238,P57411
166103,O08760
41588,Q9V2M8
3634,Q4WCF1
306520,P76395
193457,P42719
99005,Q51676
187655,Q74FE6
266490,Q9ZXA5
23590,A7H6E5
18297,Q57PX9
208228,Q2S931
250872,Q4IPC8
155013,Q05B89
151845,A4VJN9
113820,C3LFA0
84836,B1X9E7
110870,Q9SKY8
77255,Q9XIA2
303045,Q9SND9
21580,Q750X2
313238,P38465
210180,C6C068
228012,Q7VNY1
34473,Q1WSV9
165507,Q37372
243879,Q2T9X8
299811,Q9CKA2
2689,C0JB14
248948,Q2MJR0
72178,P85147
227523,Q3A9S5
254516,C4ZBJ4
294587,Q58111
294403,Q5ZXZ4
310711,Q9KNC3
24023,B3PM20
309572,O34917
194462,Q15RL9
31536,P39041
123232,Q215D1
225083,A7Z0R4
75297,Q0AJ02
205822,C5BQ37
142454,C5CA39
316533,P33968
176519,Q42736
2206,B4RG38
106795,Q886Z8
63875,P25057
131814,P98106
224872,A6MMP0
196333,P55006
210717,P56058
12058,Q88K39
93303,C4L4J9
223587,A7X2Y8
255053,G2TRQ9
117701,B9KHK6
123142,A8MDY8
218571,Q9Z9K2
149781,C5BGI4
3903,E7FI45
209849,Q1MPQ2
317216,P0CM89
166562,Q15612
17248,P02721
172871,Q9SF47
33521,Q9N0V7
300267,P54148
5229,B3QQR6
182665,Q9FNN9
311497,P21324
318173,P93751
61564,P35888
34694,P36439
290469,Q6R7D1
90100,Q573D6
34980,Q65EI5
143329,Q5HRA8
237909,Q8R043
221016,B5XVJ5
221037,B0SZF7
152375,Q8XIZ1
153963,Q7VC01
248192,B0R806
309416,O34920
220007,Q6A7K4
144630,A8F522
171264,Q6CPV1
231922,P38984
29523,B5X9S3
105722,A5GDG7
148309,P04939
271365,Q9XBM3
209769,Q9Z7Q8
222221,A4SC35
189411,Q9Z426
195564,C5D5E6
65192,P17813
43219,Q6L147
133008,Q9VZL6
212776,Q9R4N6
97714,P08515
246404,Q4G0N8
175368,P01210
294778,P56727
177215,O14132
250909,O22832
8483,Q9M7R0
302940,Q0ALW8
170605,B6EGP7
138316,P0A5K7
245704,Q65QD9
259086,Q8SRH2
265319,Q9FYK0
83852,P59799
244516,C6HFQ7
132356,Q8WH60
244638,A8D8P8
77733,A6VJQ1
209459,Q1C4N1
110247,P01882
100989,P93836
84426,B9DVG7
292107,A4ZUC0
83962,Q2LT20
86007,B2VVF0
13619,P32718
221493,Q86H36
59041,B0RZW0
270180,Q492N6
97035,Q86D96
193445,Q3J6V6
165998,Q9W1X9
129038,Q2XPU7
67232,P39715
18378,B4RBQ2
20889,Q8RGE0
116288,Q6U607
196446,B4RCU1
1483,B3E694
56826,Q2HJ47
174449,P0CP52
84904,C4XQ59
245982,A4R1T1
152106,P96166
107035,P52790
132348,Q71ML1
264369,Q9N5Y2
16125,Q7NR63
63446,Q9FTZ2
83460,Q65GC3
124974,A1JHV9
200291,Q3E875
160658,A5GD74
260179,B8ZRP5
107185,A7TMZ9
312562,Q9UJ78
220439,Q6MJ36
189879,P56325
107298,A1R1M6
5684,Q3YR73
294990,B0SB32
265438,F7DF15
158575,P26050
178770,P42499
288306,Q682V0
115478,C6DK50
24641,B2V6W9
315738,Q03193
292840,Q0CMH8
202388,A4WUK2
160732,B4L8C7
255122,Q9HUB5
138761,Q99172
251826,F4K5T4
70634,A6W2V5
92636,Q8PQU9
74402,Q56JX9
138896,Q9K7Q9
166814,Q9UBL9
63227,Q119C3
47972,O29511
24062,Q9KJE8
243580,O48686
221845,Q1KXS6
258553,O66680
5085,Q91FH6
9462,P0A3Z1
30708,Q9JL96
22812,Q75BE5
5872,A7KVC2
106234,Q9VNI3
45356,A6QPB3
41742,P25921
136180,Q10245
207585,C4L7U1
8247,C3JXY0
251915,Q9KY56
215658,B3EQQ7
157985,Q0ZJ15
144299,A0JMK5
289490,Q9Y9F0
284820,B4LS78
72545,Q9BGQ5
18820,Q6FFK4
250455,Q9V9Y9
251881,E9ES90
272443,Q8TXZ9
283631,Q9VX88
215212,Q23888
279009,Q46ZM0
164500,P00606
91063,Q9C4M5
317518,Q6NX45
63957,Q6BT38
51439,Q9Z0H6
169865,B1M787
108890,B2TFB8
143037,Q10256
239579,Q39208
186043,O94462
280864,Q8TKS3
239222,C5B9T0
265612,Q9UI30
227653,A6KYL2
191587,B3QPB3
112430,Q5YPY8
228141,B5Y988
12792,B2UYK3
307533,Q2G9P8
253390,Q9C5P1
96302,P96801
56894,Q1GHZ2
292270,Q53N90
201892,Q9R9D6
86704,P31766
90521,P83295
203095,Q98PZ2
56926,Q2V4N0
228975,Q1WQV0
135905,A6V1K5
42155,B1HVE5
305748,O31606
149407,Q4FP43
189220,A0A1B0GVH4
157517,P87159
251608,Q0J0K1
314591,P34516
224564,P17263
179555,P36331
248042,A5FKJ2
266748,A0Q3W9
303310,B8I2Z9
198715,Q1G3K8
306935,Q04501
169502,P0A1C7
56226,O96049
242879,Q3E9W6
67930,Q49XT4
42387,Q15ZV3
313005,Q7DFU6
258877,Q57594
154479,Q97WJ0
71280,P53337
2177,Q5WEF5
252612,Q76KA7
80831,Q9K6W2
19124,P36557
11664,Q5M556
119974,A7MQU8
185551,Q8AVS4
131077,Q7V8K1
231,C0JB00
43982,Q7PC71
144840,Q3TV65
144055,A8LLI0
49752,P0DPB8
156053,A9A0B2
187854,Q57657
297942,Q3IYH0
210899,Q890Q0
200133,O13796
45105,Q863G3
265557,A8WRG3
216076,B0T395
200684,A6Q6D3
42747,Q6FQU2
187668,Q74LA8
267273,A0KPC4
183779,P31998
288284,P17437
42972,A6TU70
133841,O75448
180631,Q9P824
233590,A0A084AFG8
66730,Q82KK4
30790,P16870
93760,Q21NH1
181698,Q1G3K7
182438,Q2THQ0
214345,Q9Z275
281440,A7ZFX1
87324,A3PTZ8
229898,Q73PK9
51217,Q9MLK9
232398,C1DAT1
68392,A7PQW3
150175,Q9WS40
100161,Q7U6R1
283147,O36389
71640,Q06551
300033,Q89AG0
260249,Q59VW7
128023,Q5FUG5
78918,P59647
72831,P19503
90540,Q9LYC6
158614,A6LSH5
5843,Q9C6W5
92433,Q31FS6
271375,Q7VU66
96483,B7VS90
226471,Q07KN1
116507,Q86ZN7
299256,Q6APL9
211457,Q0W2E9
93615,O94250
108446,P20109
31349,Q9GKK3
290459,O30140
126096,Q03477
289591,Q2LS66
176670,Q9FX85
46231,C6BTV9
218778,P22685
286997,O67466
129348,A6NJ08
308238,Q0I1E6
277986,A1JKE3
126512,Q43236
146667,O43193
239212,B3QTP6
196925,Q85431
57021,Q54KB7
48196,A7I6N9
94202,Q0AIA0
207311,B8DNB2
64082,O04469
140431,P01307
101583,Q65RC1
134340,Q729A3
4864,A2WSH0
289807,P42839
248165,B9KD77
10576,Q5ABE5
134144,Q5ACU4
45964,Q2KIQ4
169328,Q9RX20
272333,A5GU85
99742,A7NBS2
190461,C4K4D1
77505,Q8AVR2
56601,Q9CRD4
160203,P32710
1135,Q5R6S0
81109,Q7VW80
70122,P9WNG7
153721,Q5TIS6
295816,A5UH14
301633,C0Z7G8
92941,B5EHA7
55435,Q5RGE5
255400,Q21TB9
185003,Q215E7
272597,Q9KUJ0
48892,A3PNH5
143140,Q68XC1
207021,Q9MTE5
208155,Q90YV5
49070,Q9VS79
295266,Q9RYM7
78891,P41360
53959,Q9N234
309202,Q07286
164004,B2S9H8
32083,Q980N4
192844,Q6A6Y8
154905,C5B7L9
157245,C5J897
28943,P0AC04
25747,A7FD14
235229,Q9DC26
131220,Q9PIK8
28101,Q98I87
84992,B5DK05
55009,Q75B50
292539,P44269
114286,Q142K7
157993,P0C028
24631,Q70JY7
128394,A7ECE0
315334,Q5UPI0
72433,P21937
117359,A1SV93
227626,Q7NBY3
238603,Q17820
70854,Q1JQ73
74819,B5FJS8
39343,P81702
220570,C6A1R5
4648,A3LP72
116494,Q82DM5
243746,P37575
166534,O02465
111731,A1K3G8
153747,O22224
246429,Q7LZK5
61663,Q67S54
101059,P49868
16545,A5UMF6
118799,A7GLG4
253947,Q2FPJ4
315341,Q5UPY8
281438,Q89WH1
307121,Q2SGY2
55023,Q7M1F3
294997,P47628
275791,B0VLX1
52896,Q9X9W0
13014,Q9LS01
277684,Q28DG7
269593,Q54Q03
78262,Q21WC0
210834,B2RLY0
125694,Q0CH56
162168,Q7PV10
278943,Q80X50
160986,P34846
101825,C4K8I6
245593,Q9NRP4
144015,Q9V3J3
87774,Q00052
109901,P04120
133495,P26676
238885,P52853
305793,P34337
303491,Q3IG30
104510,Q9HGK2
232149,P24715
231530,A5EXN1
31820,P21542
78691,Q5NP22
292019,Q914K0
104670,F4JFN3
122609,A9UMU8
148222,C6DAK6
301578,Q54RZ7
79795,Q9Z946
151645,B0TZ72
308671,B7IBI0
212631,C5CAZ4
9116,Q9UW95
307436,B9K7Z1
272484,P69744
171626,P00611
281983,P9WF82
313464,O07909
171075,A4QCC4
186227,A7GYY6
204001,Q1IX77
41172,P0C608
102860,Q5KVC6
56576,Q9ZTK5
94967,P03423
277754,P91133
7465,O77780
282831,Q8S1Z1
310162,P39349
312904,O31511
308621,Q9CJ72
194222,P08092
78223,B2V4B2
156461,Q81L10
258068,Q21PU3
288248,A0LEB8
231341,Q8TVD8
54646,A5CWN5
251466,B2SXS9
4897,Q96AK3
129335,P0CL60
26493,Q8GW43
48467,B2VHR9
84681,Q8LB81
125814,Q0S2Y3
213561,P14029
34634,P21821
236463,Q07YJ8
88923,P52511
225796,Q8GTE3
314465,P42107
293449,Q9CKM8
77259,P0C2F8
297489,Q54ND0
5873,Q9SW08
138668,Q54KE6
265265,F1NNL1
159664,Q67KP6
40078,O35492
234746,P54461
172473,Q1GMA8
177792,Q5SMQ9
65140,C1B2U3
180255,O13733
172734,Q9K0U7
168995,C3L033
213606,P9WHE2
72779,Q2H683
95133,Q8DH49
117157,A6LQ55
88827,B3PN94
266892,C0MFQ7
74407,P82188
190556,Q9HQM6
185976,P34442
18230,P41507
97728,P20136
130491,P35094
69497,P04985
11624,A3M9I8
45119,B1HPV1
232730,Q9KGL2
218506,Q5Z1W3
59890,Q7WTJ2
18948,Q8D3J4
302680,Q2S1J6
290898,B1YJE1
137846,Q820X9
60479,Q2NVZ0
237058,Q18LE3
187265,Q7M9L5
99517,Q9VG96
254760,Q9SA23
292359,B9DN09
60146,B1VDF7
60501,Q5LG30
298239,Q15NA2
98674,A8HYU9
151003,Q9XWE6
218684,B3QYL3
34192,P01258
213371,Q3A6M4
148951,Q32LC2
82996,Q1RHX3
15762,A8G451
126240,Q65370
818,O05544
83814,Q9LHD3
313909,O34334
316432,C0H3T5
276473,Q4KJ09
180177,Q2V0W1
172764,P86523
103701,B3WCP4
56797,B9DUS0
287104,O30082
301080,O22890
142890,A1TZ34
171958,P0DN98
124327,Q5RHB5
131531,B7JW27
309576,Q6CKU1
168380,Q64294
82337,O13692
248067,A8FLQ4
22237,Q9MGD7
272591,Q3KH85
201391,B8F3C9
35614,C0QI20
221385,Q9KVD6
157139,P30243
181397,Q30V33
27803,Q2RHR4
28295,B0TBM8
66652,Q3TLR7
261736,A9IS13
218585,C4K7A6
158855,Q9ZZ38
213368,Q98Q05
75524,Q30PN6
122906,P09805
201992,Q10MH8
31502,O94350
195773,E9AD19
220804,C5BR43
246464,Q5REF4
173281,Q3V8A2
176259,B2S9G0
213196,A1TG04
102032,P55350
273382,Q8VCF5
297267,O25042
213773,Q6HAH7
100684,Q2UBW0
147328,A7NAY2
314905,O34792
93144,Q5V3F0
302905,Q6F9V4
84411,Q3A2K1
224066,Q8TV55
309157,Q9UTQ5
61579,B9DSN7
111322,Q5I125
18288,B2VEK6
65685,Q2KJ36
225571,Q0K628
45359,Q07563
105426,A4YNK6
241092,P80213
11298,A5D3H8
51516,Q95JI2
198012,P51334
85666,B4TKV1
158122,A7IPA5
273682,Q8N584
111763,Q2JQU4
302112,Q8DGI6
135129,Q5JSS6
281442,A1BE93
77091,E9PXT9
40479,C0QHJ8
198759,A4SW74
121642,Q9KM59
70753,A0CRL1
86292,C0M9C4
171768,Q6MHI3
220898,Q4G069
228989,B8D9F9
6145,A4WRF5
11828,Q3J818
57484,Q93NG3
171016,B7VPY4
57336,B9DNV9
295689,P55555
292646,Q57FA3
242623,Q8I1U7
166619,A3N1D8
89229,C6DJH5
257646,Q1LWC2
18725,Q74K18
159580,B4RCM1
288986,P37466
308074,O26902
278649,A8N1Z1
31568,Q9UK00
265268,B1AQL3
301584,A3MSE0
54671,Q9CK94
109750,P50094
114121,A8WE67
308146,Q52967
24669,P32299
53130,P46255
165497,Q6EW03
149859,P60661
190373,O32522
89461,Q479I3
148670,Q54W86
221596,A1AVQ5
161302,O13824
150502,B1YKE8
8052,A8MR89
215219,Q68EV6
56039,Q30KP8
156977,Q5M905
301963,Q892Z2
142930,B0BRW3
105432,Q0BZK3
317086,Q86VK4
258288,O67298
232575,A0RR76
173575,O02115
113211,A9HJ48
75495,Q89AG9
316968,P94373
30067,Q16568
159986,B7ZWR6
193950,A1SYW1
196512,A8G5G7
112375,P16805
281300,P0A248
15652,A6VKY5
271048,Q2QWK9
5420,A0PY92
30036,A1UTE8
260819,Q9CD87
273582,B5RQA5
12000,Q4QMY5
307877,A1VJG0
173191,Q9NRA1
71331,Q9TU15
251334,Q82U77
274796,Q0AGX6
200674,Q821E6
258363,A6Q3S4
242509,E7RAI2
311150,P54451
167066,P34210
167565,A0Q1T4
112839,Q89A20
55194,P85184
167439,P15738
197931,Q32RV5
3756,D4AY62
184844,P99144
53244,Q0VS00
210458,A9WSU0
276271,P52624
305137,Q08640
47499,B7JV99
27232,P54157
270265,Q5YZ21
101994,Q84JU6
10987,Q9KWS4
74615,Q9LQM1
236655,Q9Y291
264029,Q08224
276736,A9KSS0
220341,B2S2V0
242876,Q6CVE5
98947,Q1MPL2
175664,P28558
288828,P42349
84572,B0BBR3
133265,Q9P446
123965,A1JRU9
201916,Q3LGD4
242507,A2QGW1
253234,P80427
22117,Q9XF63
272087,P53007
234144,G0LFB0
307422,Q58283
266845,Q92IL5
27950,P01256
40919,P29931
123018,Q588F8
298482,Q86KD0
247203,Q5U593
150224,Q4QTJ1
12583,C3MXK4
169386,A7Z0D3
272168,A4Y044
140641,Q6GP04
269585,P0AG04
18402,A5DK05
143756,O58433
102493,Q93VP2
179553,P89946
210279,Q9D0Y8
236592,Q8WYR4
7554,G3UZ78
69640,Q55526
273040,O36015
103372,A5UMF9
232320,B0TE72
